date,country,party,pos_corpus,topic,direction,text
200411,61,61320,295,NA,NA,And we understand that all final status negotiations must be mutually agreed.
200411,61,61320,297,NA,NA,We are determined to help create a lasting peace in Northern Ireland.
200411,61,61320,298,NA,NA,"We support efforts by the Irish and British Governments and the political parties to break the current impasse, and we stand ready to assist in any way to achieve full implementation of the Belfast Agreement."
200411,61,61320,300,NA,NA,Democrats will pursue a Russia policy that recognizes that country's importance and
200411,61,61320,301,NA,NA,"advances the core U.S. security interests at stake in Russia's historic transformation, beginning with cooperative work to secure vulnerable stockpiles of nuclear weapons and materials."
200411,61,61320,302,NA,NA,"We reiterate that respect for human rights, the rule of law and Russia's fledgling democratic institutions and independent media outlets are essential to Russia's continued integration into international institutions and the global economy."
200411,61,61320,304,NA,NA,Addressing global health challenges - including the AIDS pandemic - is a humanitarian obligation and a national security imperative.
200411,61,61320,305,NA,NA,We are committed to a coordinated effort to combat the HIV/AIDS epidemic in the United States and in all other regions throughout the world.
200411,61,61320,306,NA,NA,Epidemics can decimate societies and contribute to failed states which can become bases for terrorists and other criminal elements.
200411,61,61320,307,NA,NA,And a strong global public health system is essential to effectively combating bio-terror threats.
200411,61,61320,308,NA,NA,"Our global health policy will bring the best of our scientific knowledge, financial resources, management skills, and compassion to the challenge of improving health conditions around the world."
200411,61,61320,309,NA,NA,And we will restore America's leadership in global health by rejecting policies driven by ideology instead of science.
200411,61,61320,311,NA,NA,We understand that promoting international economic development is a strategic imperative of the United States.
200411,61,61320,312,NA,NA,We will use American economic power to extend security and prosperity - which leads to peace - around the world.
200411,61,61320,313,NA,NA,"And we will work with poor countries to help stabilize and diversify their economies, including through the consideration of sensible debt relief measures where appropriate."
200411,61,61320,314,NA,NA,We will support efforts to reach universal basic education and the other Millennium Development Goals.
200411,61,61320,316,NA,NA,"We are committed to the best training, facilities and support for America's diplomats, the men and women of America's foreign affairs community, who represent our country and work to promote our values around the world."
200411,61,61320,318,NA,NA,We need a new military to meet the new threats of the 21st Century.
200411,61,61320,319,NA,NA,"Today's American military is the best in the world, but tomorrow's military must be even better."
200411,61,61320,320,NA,NA,"It must be stronger, faster, better armed, and never again stretched so thin."
200411,61,61320,321,NA,NA,"John Kerry, John Edwards and the Democratic Party will send a clear message to every man and woman in our armed forces: We guarantee that you will always be the best-led, best-equipped and most respected fighting force in the world."
200411,61,61320,322,NA,NA,"You will be armed with the right weapons, schooled in the right skills, and fully prepared to win on the battlefield."
200411,61,61320,323,NA,NA,"You will never be sent into harm's way without enough troops for the task, and never asked to fight a war without a plan to win the peace."
200411,61,61320,324,NA,NA,You will never be given assignments which have not been clearly defined and for which you are not professionally trained.
200411,61,61320,325,NA,NA,"The Bush Administration was right to call for the ""transformation"" of the military."
200411,61,61320,326,NA,NA,But their version of transformation neglected to consider that the dangers we face have also been transformed.
200411,61,61320,327,NA,NA,"The Administration was concerned with fighting classic conventional wars, instead of the asymmetrical threats we now face in Iraq, Afghanistan, and the war against al Qaeda."
200411,61,61320,328,NA,NA,"To rise to those challenges, we must strengthen our military, including our Special Forces, improve our technology, and task our National Guard with homeland security."
200411,61,61320,330,NA,NA,"As a first step, we will expand America's active duty forces."
200411,61,61320,331,NA,NA,The war in Iraq has overextended our armed services.
200411,61,61320,332,NA,NA,"The vast majority of the Army's active duty combat divisions are committed to Iraq-currently there, preparing to go, or recently returned."
200411,61,61320,333,NA,NA,That is a dangerous and potentially disastrous strain that limits our capacity to respond to other crises.
200411,61,61320,334,NA,NA,"To pick up the slack, we've called up our Guard and Reserves at historic levels."
200411,61,61320,335,NA,NA,"Some have been on the ground in Iraq for as many as 15 months, much longer than was expected or promised."
200411,61,61320,336,NA,NA,Many of these units are being pushed to the limit and stretched far too thin.
200411,61,61320,337,NA,NA,The Administration's answer has just been to stretch further.
200411,61,61320,338,NA,NA,"They have extended tours of duty, delayed retirements, and prevented enlisted personnel from leaving the service - effectively using a stop-loss policy and recall of Individual Ready Reserve members as a back-door draft."
200411,61,61320,339,NA,NA,"We will add 40,000 new soldiers - not to increase the number of soldiers in Iraq, but to sustain our overseas deployments and prevent and prepare for other possible conflicts."
200411,61,61320,340,NA,NA,"This will help relieve the strain on our troops and bring back more of our soldiers, guardsmen and reservists."
200411,61,61320,341,NA,NA,We are dedicated to keeping our military operating on a volunteer basis.
200411,61,61320,342,NA,NA,We are committed to management reform both to ensure that our defense funding is spent effectively and to help pay for these new forces.
200411,61,61320,343,NA,NA,Doubling Special Forces capability.
200411,61,61320,344,NA,NA,"Next, we need to create a ""New Total Force,"" a military prepared to defeat any enemy, at any time, in any place."
200411,61,61320,345,NA,NA,"We will double the capacity of our Special Forces, the troops who took the fight to the Taliban with remarkable creativity after September 11th."
