date,party,pos_corpus,topic,direction,text
200611,22110,274,NA,NA,"We halen veel meer uit zon, wind en water."
200611,22110,275,NA,NA,Bovendien zijn we heel zuinig met energie.
200611,22110,276,NA,NA,Waren we maar zover.
200611,22110,277,NA,NA,We zijn slordig met mens en milieu.
200611,22110,278,NA,NA,We leven ecologisch op te grote voet.
200611,22110,279,NA,NA,Het klimaat verandert veel sneller dan we dachten.
200611,22110,280,NA,NA,De biodiversiteit gaat snel achteruit.
200611,22110,281,NA,NA,Tropische oerwouden vallen ten prooi aan illegale houtkap.
200611,22110,282,NA,NA,Dat hout wordt verwerkt in onze vloeren en tuinmeubels.
200611,22110,283,NA,NA,De gevolgen van milieubederf treffen als eerste de allerarmsten in de wereld.
200611,22110,284,NA,NA,"Overstromingen, droogtes en orkanen hebben rampzalige gevolgen voor miljoenen mensen in het Zuiden."
200611,22110,285,NA,NA,De Nederlandse economie is verslaafd aan fossiele brandstoffen en is met andere rijke landen afhankelijk van de olie- en gasvoorziening uit het Midden-Oosten en Rusland.
200611,22110,286,NA,NA,We zijn nog ver verwijderd van een groene en duurzame economie.
200611,22110,287,NA,NA,Nederland was in het verleden een koploper.
200611,22110,288,NA,NA,Nu komen we niet eens de Europese afspraken na.
200611,22110,289,NA,NA,De afgelopen jaren was ‘het milieu’ zelfs geen ministerspost waard.
200611,22110,290,NA,NA,Wij nemen afscheid van Nederland als distributieland.
200611,22110,291,NA,NA,Van het verschuiven van dozen en containers worden we wijzer noch welvarender.
200611,22110,292,NA,NA,"Talloze mensen, organisaties en maatschappelijk verantwoorde bedrijven hebben ideeën om een schone en groene economie dichterbij te brengen."
200611,22110,293,NA,NA,Zij hebben last van een slappe overheid zonder visie.
200611,22110,294,NA,NA,Zij hebben baat bij heldere en effectieve milieuregels.
200611,22110,295,NA,NA,Met het belasten van milieuvervuiling sturen we de economie in een groene richting.
200611,22110,296,NA,NA,De opbrengsten gebruiken we om de belastingen op laag betaald werk te verlagen.
200611,22110,297,NA,NA,Dat levert meer banen op.
200611,22110,298,NA,NA,Nederlandse bedrijven hebben veel kennis over duurzaamheid en technologie en lopen voorop bij digitale ontwikkelingen.
200611,22110,299,NA,NA,In de toekomst zal wereldwijd de honger naar ‘groene kennis’ blijven groeien.
200611,22110,300,NA,NA,Daar moeten wij van proﬁteren.
200611,22110,301,NA,NA,Nu al werken honderdduizenden Europeanen in de duurzame energiebranche.
200611,22110,302,NA,NA,Nederland zet zich in voor milieuvriendelijkere regels voor de wereldhandel.
200611,22110,303,NA,NA,Ook bevordert Nederland dat er internationaal bindende afspraken komen over maatschappelijk verantwoord ondernemen.
200611,22110,304,NA,NA,"Zonder ingrijpen zal de komende 25 jaar het energiegebruik wereldwijd met ongeveer zestig procent stijgen, terwijl het klimaatprobleem juist een snelle reductie vergt van het gebruik van fossiele brandstoffen."
200611,22110,305,NA,NA,In Kyoto zijn internationale afspraken gemaakt om de uitstoot van broeikasgassen te verminderen.
200611,22110,306,NA,NA,Deze afspraken zijn geldig tot ongeveer 2010.
200611,22110,307,NA,NA,"Het is een eerste, maar bescheiden stapje voor de rijke landen die meedoen."
200611,22110,308,NA,NA,Nederland en Europa zetten een diplomatiek offensief in om zo snel mogelijk een vervolg op Kyoto af te spreken.
200611,22110,309,NA,NA,Nu al strijden landen om schaarser wordende olie-reserves.
200611,22110,310,NA,NA,Ook daarom is alternatieve energie nodig.
200611,22110,311,NA,NA,"Met onze kennis steunen we arme landen bij het duurzaam maken van hun energievoorziening en het omgaan met de negatieve effecten van klimaatverandering, zoals extreme droogtes en wateroverlast."
200611,22110,312,NA,NA,Onze expertise in watertechnologie kan andere landen helpen.
200611,22110,313,NA,NA,We kunnen in eigen land nog veel doen aan energiebesparing.
200611,22110,314,NA,NA,"Niet alleen door bijvoorbeeld onze oude huizen beter te isoleren, maar ook door nieuwe energiezuinige productiemethoden bij bedrijven te introduceren."
200611,22110,315,NA,NA,Energiebesparing is aantrekkelijker met hogere energiebelastingen op fossiele brandstoffen.
200611,22110,316,NA,NA,"Innovatie gericht op zon-, wind- en bio-energie wordt dan ook interessanter."
200611,22110,317,NA,NA,Energiebedrijven verplichten we een toenemend aandeel duurzame energie te verkopen aan consumenten en bedrijven.
200611,22110,318,NA,NA,"Kernenergie en kernafval zijn te gevaarlijk, te schadelijk en te duur."
200611,22110,319,NA,NA,De kerncentrale in Borssele wordt uiterlijk 2013 gesloten.
200611,22110,320,NA,NA,Economische zelfstandigheid draagt bij aan de emancipatie van mensen.
200611,22110,321,NA,NA,In een bruisende economie met veel werk kan ieder op eigen wijze zijn talent ontplooien.
200611,22110,322,NA,NA,"Startende ondernemers, kleine zelfstandigen en freelancers zorgen voor economische dynamiek en creativiteit."
200611,22110,323,NA,NA,"Omdat kennis belangrijk is, wordt werken gecombineerd met levenslang leren."
200611,22110,324,NA,NA,Iedereen kan op een ontspannen manier zowel werken als zorgen.
200611,22110,325,NA,NA,"Wie niet kan werken door ziekte of gebrek, ontvangt een goede uitkering."
200611,22110,326,NA,NA,Armoede is uitgebannen.
200611,22110,327,NA,NA,Niemand staat aan de kant.
200611,22110,328,NA,NA,Honderdduizenden staan nu wel aan de kant.
200611,22110,329,2,-1,Zij zitten gevangen in armoede of werkloosheid.
200611,22110,330,NA,NA,Slechts twee van de vijf vrouwen verdienen zelf voldoende inkomen.
200611,22110,331,2,0,De werkloosheid onder migranten is de afgelopen jaren meer dan verdubbeld.
200611,22110,332,NA,NA,Gedeeltelijk arbeidsgeschikten krijgen te weinig kansen.
200611,22110,333,2,0,Voor velen zit de arbeidsmarkt op slot.
200611,22110,334,NA,NA,Veel mensen worden te snel afgeschreven.
200611,22110,335,NA,NA,Hoge belastingen maken laagbetaalde werknemers duur voor werkgevers.
200611,22110,336,NA,NA,De belastingen zijn hoog omdat rijke mensen te weinig bijdragen.
200611,22110,337,NA,NA,Huizenbezitters en pensioenspaarders met hoge inkomens hebben namelijk riante aftrekposten.
200611,22110,338,NA,NA,Het belastingstelsel en de sociale zekerheid houden te weinig rekening met zelfstandige ondernemers.
200611,22110,339,NA,NA,Voor lager opgeleiden zijn veel nieuwe banen nodig.
200611,22110,340,NA,NA,"Er is veel werk, maar dat is zowel in het bedrijfsleven als bij de overheid te duur."
200611,22110,341,NA,NA,"De behoefte is groot aan klassenassistenten, klusjesmannen, bewakers, conciërges, telefonistes en productiemedewerkers."
200611,22110,342,NA,NA,Veel meer werk scheppen is mogelijk met een eerlijker belastingstelsel.
200611,22110,343,NA,NA,We verlagen de belastingen voor werknemers met laagbetaald werk.
200611,22110,344,NA,NA,Hun inkomens gaan daardoor omhoog.
200611,22110,345,NA,NA,We noemen dat het basisinkomen voor werkenden.
200611,22110,346,NA,NA,Tegelijkertijd verlagen we de loonkosten voor werkgevers.
200611,22110,347,NA,NA,Die kunnen dan veel meer mensen met een lage opleiding in dienst nemen.
200611,22110,348,NA,NA,Zo bestrijden wij armoede
200611,22110,349,NA,NA,en creëren we banen.
200611,22110,350,NA,NA,"We steunen kleine ondernemers en mensen die een bedrijf starten met lagere belastingen, een ruimere toegang tot sociale zekerheid en met het inkopen van hun producten en diensten."
200611,22110,351,NA,NA,Zoals de jonge ondernemer die rijk wil worden met het ontwerpen van websites en andere digitale diensten.
200611,22110,352,NA,NA,Met het aanschaffen van bijvoorbeeld open source software steunt de overheid creatieve en innovatieve ondernemers.
200611,22110,353,NA,NA,Op de arbeidsmarkt heeft niet iedereen dezelfde kansen.
200611,22110,354,NA,NA,Er is een tweedeling tussen mensen met een vaste baan en mensen met tijdelijk werk.
200611,22110,355,NA,NA,"De ﬂexwerkers zijn vooral jongeren zonder veel diploma’s, gedeeltelijk arbeidsgeschikten, vrouwen die willen herintreden en migranten die minder goed Nederlands spreken."
200611,22110,356,NA,NA,In hen investeren werkgevers niet.
200611,22110,357,2,-1,"Zij worden aan de kant gezet als ze niet meer nodig zijn, met weinig rechten op sociale zekerheid."
200611,22110,358,NA,NA,Wij willen dat werkgevers gemakkelijker mensen die minder kansen hebben aannemen voor een baan.
200611,22110,359,NA,NA,De ontslagbescherming voor mensen met tijdelijk werk moet beter.
200611,22110,360,NA,NA,Zij krijgen meer recht op scholing en eerder toegang tot sociale zekerheid.
200611,22110,361,NA,NA,Voor mensen met een vaste baan wordt het ontslagrecht vereenvoudigd.
200611,22110,362,NA,NA,De duur van de procedures wordt korter.
200611,22110,363,NA,NA,"Werkgevers die te vaak mensen ontslaan, betalen extra voor de werkloosheidsuitkering."
200611,22110,364,NA,NA,Daarnaast betalen werkgevers mee aan scholing voor werknemers.
200611,22110,365,NA,NA,Alle werknemers krijgen een scholingsbudget dat zij naar eigen inzicht mogen besteden.
200611,22110,366,NA,NA,De baan voor het leven bestaat nauwelijks meer.
200611,22110,367,NA,NA,Daarom moeten mensen zich beter voorbereiden op het wisselen van werk.
200611,22110,368,NA,NA,In CAO’s maken de sociale partners afspraken over personeelsbeleid waardoor ook oudere werknemers kansrijk blijven op de arbeidsmarkt.
200611,22110,369,NA,NA,Ook maken zij afspraken over het personeelsbestand dat een afspiegeling moet zijn van onze samenleving.
200611,22110,370,NA,NA,Anders wordt de CAO door de overheid niet opgelegd aan de gehele bedrijfstak.
200611,22110,371,NA,NA,Ten opzichte van aandeelhouders krijgen werknemers meer te zeggen in bedrijven.
200611,22110,372,NA,NA,Mensen hebben recht op werkzekerheid.
200611,22110,373,NA,NA,Bij onverhoopte werkloosheid krijgen werknemers een hogere uitkering om het inkomen te verzekeren.
200611,22110,374,NA,NA,Het eerste half jaar negentig procent van het laatstverdiende loon en daarna een half jaar tachtig procent.
200611,22110,375,NA,NA,Gedurende de WW-uitkering krijgen zij de tijd om zelf werk te zoeken of een bedrijf te starten.
200611,22110,376,NA,NA,De meeste mensen zullen daarin slagen.
200611,22110,377,NA,NA,"Alleen wie het niet lukt, sluit na één jaar met de gemeente een participatiecontract."
200611,22110,378,NA,NA,"De gemeente zorgt voor gepaste scholing, gepast werk of helpt bij het starten van een eigen bedrijf."
200611,22110,379,NA,NA,"Het uitgangspunt is participatie, in welke vorm dan ook."
200611,22110,380,NA,NA,"Dat kan van alles zijn: erkend vrijwilligerswerk, gesubsidieerd werk of een combinatie van leren en werken."
200611,22110,381,NA,NA,Alles naar eigen kunnen.
200611,22110,382,NA,NA,Niemand wordt afgeschreven.
200611,22110,383,NA,NA,Met een participatiecontract krijgen mensen ten minste het minimumloon.
200611,22110,384,NA,NA,In participatiecontracten wordt rekening gehouden met de beperkingen van mensen.
200611,22110,385,NA,NA,Voor mensen zonder perspectief op werk wordt het inkomen verhoogd.
200611,22110,386,NA,NA,Ouderen met een karig pensioen krijgen een hogere AOW.
200611,22110,387,NA,NA,Chronisch zieken en gehandicapten worden voor extra zorgkosten gecompenseerd.
200611,22110,388,NA,NA,Vooral armoede onder kinderen is onacceptabel.
200611,22110,389,NA,NA,Daarom wordt de kinderbijslag inkomensafhankelijk en zo voor ouders met weinig inkomen verhoogd.
200611,22110,390,NA,NA,"Als mensen pech hebben en volledig arbeidsongeschikt raken, is een goede uitkering vanzelfsprekend."
200611,22110,391,NA,NA,Mensen die bij de keuring geheel of gedeeltelijk worden goedgekeurd worden aan een gepaste baan geholpen.
200611,22110,392,NA,NA,We bepalen zelf hoe ons leven verloopt.
200611,22110,393,NA,NA,"Hoe we van de schoolbanken aan een eerste baan beginnen, een jaartje naar het buitenland gaan, werk met een opleiding combineren of een eigen bedrijf starten."
200611,22110,394,NA,NA,"Met pensioen zijn we niet afgeschreven, maar blijven we actief."
200611,22110,395,NA,NA,Er is meer in het leven dan werken.
200611,22110,396,NA,NA,"We willen zorgen voor kinderen, familie of vrienden."
200611,22110,397,NA,NA,Het is soms druk.
200611,22110,398,NA,NA,"Dat is niet erg, als het maar ontspannen kan."
200611,22110,399,NA,NA,"We zijn solidair met mensen die het tegenzit, met toegankelijke voorzieningen voor welzijn en zorg helpen we zieken of hulpbehoevenden."
200611,22110,400,NA,NA,"Ouderen, gehandicapten en chronisch zieken bepalen en regelen hun leven zoveel mogelijk zelf."
200611,22110,401,NA,NA,Als het even kan in eigen huis of eigen buurt.
200611,22110,402,NA,NA,Zo ontspannen leven we nu niet.
200611,22110,403,NA,NA,Voor velen is werken topsport.
200611,22110,404,NA,NA,Ouders met jonge kinderen rennen van hot naar her.
200611,22110,405,NA,NA,De organisatie van het werk is ouderwets.
200611,22110,406,NA,NA,Met inﬂexibele werktijden hebben mensen geen ruimte om het leven zelf in te richten.
200611,22110,407,NA,NA,"De nieuwe levensloopregeling lijkt mooi, maar is alleen interessant voor oudere mannen met hogere inkomens die met subsidie van de overheid vroeg met pensioen willen."
200611,22110,408,NA,NA,Voor velen is de kinderopvang onaantrekkelijk en te duur geworden.
200611,22110,409,NA,NA,In de publieke dienstverlening zijn mensen de weg kwijt geraakt.
200611,22110,410,NA,NA,"Groot, groter, grootst was decennia lang het motto."
200611,22110,411,NA,NA,"Of het nu ging om de zorg, de welzijnsvoorzieningen, de jeugdhulpverlening of het onderwijs."
200611,22110,412,NA,NA,"Er is in wijken en dorpen fors bezuinigd op wijkaccommodaties, buurtwerk en andere sociale voorzieningen."
200611,22110,413,NA,NA,"Niet alleen de mensen die hulp behoeven, maar ook de zorgverleners zijn uit beeld geraakt."
200611,22110,414,NA,NA,Wij willen dat mensen meer rechten krijgen om betaald werk en zorg naar eigen inzicht te combineren.
200611,22110,415,NA,NA,Voor vrouwen moet het gemakkelijker worden om te werken; voor mannen moet het gemakkelijker worden te zorgen.
200611,22110,416,NA,NA,Dit kan door bijvoorbeeld meer zeggenschap over de werktijden te geven en de mogelijkheden voor thuiswerk te vergroten.
200611,22110,417,NA,NA,Het ouderschapsverlof en verlof bij zwangerschap en bevalling worden verruimd voor vaders en moeders.
200611,22110,418,NA,NA,De gratis kinderopvang moet ﬂexibel zijn zodat ook de nachtbroeder en de moeder in ploegendienst verzorging voor de kinderen kunnen regelen.
200611,22110,419,NA,NA,"Als het tijd is voor pensioen, willen veel ouderen zich blijven inzetten."
200611,22110,420,NA,NA,Wellicht als vrijwilliger of misschien door het pensioen uit te stellen.
200611,22110,421,NA,NA,We proﬁteren van hun ervaring en kennis als zij jongeren op weg helpen of optreden als coach van nieuwe ondernemers.
200611,22110,422,NA,NA,Gemeenten krijgen meer geld voor ontmoetingsruimten en wijkbudgetten.
200611,22110,423,NA,NA,"Bewoners worden betrokken en krijgen zeggenschap over de besteding, waardoor de onderlinge samenhang versterkt."
200611,22110,424,NA,NA,"Gemeenten krijgen voldoende ﬁnanciering voor welzijn, sport en cultuur."
200611,22110,425,NA,NA,"Bovendien organiseren gemeenten hulp voor dak- en thuislozen, verslaafden en mensen in problematische schuldsituaties."
200611,22110,426,NA,NA,"Als we jongeren een optimale ontwikkeling willen bieden, moeten we in hen investeren."
200611,22110,427,NA,NA,Jongeren met problemen mogen niet meer van het kastje naar de muur worden gestuurd.
200611,22110,428,NA,NA,Voor hen nemen gemeentelijke centra voor jeugd en gezin de regie.
200611,22110,429,NA,NA,Waar mogelijk zijn deze centra onderdeel van de brede school.
200611,22110,430,NA,NA,"Soms kunnen ook buurthuizen en werkgevers waar de jongeren stage lopen, worden betrokken bij hun begeleiding."
200611,22110,431,NA,NA,"Ouderen, chronisch zieken en gehandicapten wonen en werken het liefst zo zelfstandig mogelijk."
